Id2,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,hh_total,hh_avg_inc
3.6081E+11,31,7,22,23,0,48,0,8,0,39,41,44,33,23,53,10,382,62031
3.6081E+11,17,27,21,32,12,23,16,40,6,78,43,43,23,21,3,10,415,52250
3.6081E+11,0,17,27,14,6,15,0,12,12,27,0,83,36,8,12,21,290,79643
3.6081E+11,28,0,0,23,17,4,17,13,30,37,22,43,21,26,28,18,327,57083
3.6081E+11,5,20,8,30,4,25,15,16,4,18,40,52,31,34,9,27,338,64792
3.6081E+11,5,0,17,10,14,36,0,34,0,15,11,33,11,4,13,14,217,44107
3.6081E+11,48,48,11,37,25,17,15,5,39,8,63,31,18,0,27,21,413,45096
3.6081E+11,5,6,15,10,26,37,27,25,27,48,61,54,49,43,16,42,491,62438
3.6081E+11,65,19,0,22,12,9,5,27,56,34,20,66,74,0,4,5,418,48636
3.6081E+11,49,6,23,15,17,0,16,30,15,6,73,31,67,28,5,16,397,67337
3.6081E+11,10,28,6,29,18,14,0,26,13,60,48,67,39,21,20,22,421,60428
3.6081E+11,7,0,15,0,55,7,50,15,7,30,14,40,29,32,52,33,386,72813
3.6081E+11,24,0,8,30,7,7,7,0,0,22,85,25,60,22,28,8,333,67574
3.6081E+11,8,40,0,0,16,0,7,22,0,7,33,85,40,45,56,22,381,83932
3.6081E+11,19,10,11,10,14,18,36,28,11,91,14,34,48,29,18,0,391,55597
3.6081E+11,36,13,37,9,19,13,19,18,0,43,50,68,60,18,27,25,455,69115
3.6081E+11,9,10,9,24,21,17,17,16,5,54,10,37,49,26,28,20,352,58333
3.6081E+11,15,8,14,17,18,17,24,3,18,38,39,53,63,13,5,10,355,62625
3.6081E+11,29,0,23,20,26,18,5,30,0,22,81,120,30,23,18,0,445,72539
3.6081E+11,49,0,5,42,0,0,17,0,0,44,39,33,17,14,0,20,280,58534
3.6081E+11,5,8,5,30,28,26,13,4,16,24,25,70,54,13,19,0,340,64000
3.6081E+11,39,23,9,10,19,13,28,4,16,29,69,17,26,39,42,14,397,65069
3.6081E+11,10,57,9,16,0,3,30,12,0,59,78,38,22,0,32,31,397,60202
3.6081E+11,18,3,19,13,12,0,5,18,26,22,35,16,10,19,50,23,289,63424
3.6081E+11,14,0,4,8,4,11,24,7,0,11,66,19,22,24,20,20,254,70781
3.6081E+11,10,0,0,50,23,11,13,17,0,0,66,73,14,12,21,0,310,65000
3.6081E+11,0,9,20,0,26,0,5,12,0,45,28,27,24,21,39,23,279,74018
3.6081E+11,5,0,16,10,15,5,13,24,32,5,63,63,39,32,29,9,360,70278
3.6081E+11,68,0,51,104,0,24,46,29,91,75,124,272,33,20,81,35,1053,63287
3.6081E+11,0,11,0,0,12,11,10,0,0,48,0,36,43,0,0,25,196,80600
3.6081E+11,81,12,57,114,23,129,14,41,34,99,133,119,102,19,17,14,1008,49773
3.6081E+11,41,0,0,0,40,42,0,0,0,17,25,25,67,38,0,12,307,70104
3.6081E+11,11,0,39,5,44,24,35,48,8,65,46,45,46,44,50,44,554,59722
3.6081E+11,33,15,32,0,27,15,0,6,17,10,46,64,33,11,49,52,410,80455
3.6081E+11,56,28,14,0,14,24,10,27,0,49,50,55,37,17,28,31,440,59722
3.6081E+11,22,24,45,59,0,27,26,38,20,71,55,74,114,76,28,48,727,69917
3.6081E+11,77,55,28,18,23,78,0,10,10,62,65,94,54,73,18,58,723,60050
3.6081E+11,6,22,45,91,20,15,49,42,22,52,47,117,32,22,61,25,668,54028
3.6081E+11,44,26,8,15,9,0,0,51,54,89,97,86,77,41,82,29,708,69750
3.6081E+11,54,27,19,18,25,17,38,45,0,59,57,64,116,9,50,58,656,72847
3.6081E+11,14,10,6,30,12,0,42,5,13,28,79,22,30,15,5,3,314,56875
3.6081E+11,5,4,19,14,33,16,22,10,10,43,54,65,54,0,16,31,396,62391
3.6081E+11,56,18,8,11,22,10,38,22,19,34,82,69,35,38,0,0,462,59352
3.6081E+11,75,18,54,17,33,20,33,21,21,59,76,136,71,11,10,26,681,55956
3.6081E+11,5,8,11,48,13,20,0,9,0,27,41,61,19,18,46,18,344,71957
3.6081E+11,37,0,14,6,0,4,0,7,0,57,7,73,23,17,0,9,254,65714
3.6081E+11,24,0,23,18,8,20,45,24,10,20,90,130,107,7,59,0,585,76750
3.6081E+11,54,20,52,81,43,33,58,47,31,156,154,88,47,64,124,14,1066,56458
3.6081E+11,40,15,34,5,41,64,34,4,32,12,37,101,28,27,45,17,536,49792
3.6081E+11,10,7,53,5,27,35,18,18,23,18,37,41,37,21,23,0,373,46875
3.6081E+11,26,11,54,24,5,35,17,20,13,43,71,48,14,83,49,20,533,63083
3.6081E+11,22,16,28,7,40,40,16,0,16,0,0,173,33,47,8,41,487,83162
3.6081E+11,23,24,0,13,52,26,24,0,10,27,44,41,41,7,16,9,357,53102
3.6081E+11,0,15,17,10,0,9,35,16,17,62,62,99,34,50,54,17,497,76528
3.6081E+11,35,29,16,36,61,23,10,20,14,6,119,96,29,18,35,0,547,61588
3.6081E+11,0,13,40,70,22,12,39,26,8,31,53,153,28,27,55,48,625,71563
3.6081E+11,27,7,4,0,8,7,10,8,0,64,29,63,49,21,27,8,332,77813
3.6081E+11,0,17,6,20,0,5,13,0,0,15,73,40,51,32,23,22,317,75880
3.6081E+11,12,0,26,10,11,0,10,28,0,37,46,46,63,13,22,12,336,73929
3.6081E+11,8,38,17,29,16,52,60,0,2,28,75,122,54,22,51,7,581,68750
3.6081E+11,40,47,34,8,16,47,41,0,7,30,36,109,116,18,16,19,584,63438
3.6081E+11,43,23,12,0,27,26,29,12,41,24,41,57,29,32,23,13,432,57813
3.6081E+11,7,0,25,10,5,7,4,38,4,49,35,17,72,26,23,6,328,61705
3.6081E+11,47,34,47,22,35,27,32,3,4,51,53,70,21,22,28,37,533,50969
3.6081E+11,20,13,21,32,10,5,36,11,4,17,68,71,20,14,48,11,401,64375
3.6081E+11,12,5,29,21,18,6,0,10,12,17,57,37,0,29,28,0,281,63750
3.6081E+11,49,0,28,17,18,17,11,0,8,32,42,40,23,0,24,26,335,55938
3.6081E+11,29,10,22,16,34,14,25,33,37,75,57,85,40,47,84,43,651,67596
3.6081E+11,4,4,19,0,0,8,40,19,0,38,34,44,15,45,34,19,323,74250
3.6081E+11,5,16,4,21,13,31,38,8,13,18,16,18,29,22,17,28,297,47404
3.6081E+11,43,11,12,11,32,39,17,27,16,55,82,78,9,31,50,12,525,59938
3.6081E+11,63,16,48,27,11,38,15,52,68,55,83,108,24,19,14,31,672,49848
3.6081E+11,0,0,42,31,0,48,0,18,0,7,36,44,0,26,42,25,319,64375
3.6081E+11,0,13,0,0,18,17,10,0,18,52,93,54,21,15,7,18,336,69286
3.6081E+11,41,0,20,35,27,27,0,10,17,0,33,31,9,8,21,0,279,31528
3.6081E+11,0,50,9,0,52,0,34,16,0,12,54,89,15,15,9,20,375,61908
3.6081E+11,6,22,0,0,17,32,58,61,22,9,38,45,62,0,94,12,478,61500
3.6081E+11,25,9,20,0,18,6,0,0,12,50,30,78,70,45,8,11,382,78804
3.6081E+11,10,36,58,43,20,17,27,50,44,48,60,46,17,17,16,16,525,45085
3.6081E+11,89,39,18,16,38,68,24,5,32,44,60,28,17,31,9,0,518,32500
3.6081E+11,35,53,9,0,0,14,0,8,0,40,9,39,16,9,10,0,242,50200
3.6081E+11,28,29,31,42,25,0,16,26,36,96,84,85,62,25,20,0,605,56910
3.6081E+11,8,10,24,11,26,13,21,0,55,36,22,74,61,55,13,25,454,75132
3.6081E+11,27,21,25,23,17,44,13,27,12,42,48,46,10,4,12,3,374,41932
3.6081E+11,36,0,0,35,0,0,0,9,0,26,29,53,45,28,35,24,320,79904
3.6081E+11,116,19,13,35,29,40,24,0,0,55,11,24,0,0,0,0,366,25000
3.6081E+11,206,187,187,112,52,69,44,0,7,27,57,71,0,0,0,11,1030,18805
3.6081E+11,0,14,6,25,15,0,0,0,0,40,10,26,91,46,45,31,349,105850
3.6081E+11,5,21,17,6,12,60,39,48,31,52,39,72,69,16,16,21,524,53421
3.6081E+11,11,49,17,60,21,27,38,58,19,44,44,33,72,76,0,0,569,47961
3.6081E+11,64,0,34,48,13,10,10,11,0,66,21,29,138,27,13,39,523,-
3.6081E+11,20,0,32,5,11,5,0,27,8,44,41,52,39,32,45,21,382,74167
3.6081E+11,23,5,18,20,31,23,20,8,10,19,61,122,67,33,12,6,478,75250
3.6081E+11,0,25,105,41,50,34,35,8,20,98,15,39,31,60,15,121,697,53533
3.6081E+11,9,69,19,26,32,37,71,0,66,13,15,36,82,41,29,62,607,48725
3.6081E+11,18,15,70,42,18,16,32,19,12,49,44,18,105,28,29,26,541,54875
3.6081E+11,14,0,28,69,25,12,27,0,29,16,100,63,60,53,55,15,566,64018
3.6081E+11,22,6,44,30,11,29,8,14,26,51,8,60,46,21,42,0,418,52375
3.6081E+11,14,40,8,19,12,27,3,6,0,34,3,33,62,21,21,6,309,58672
3.6081E+11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
3.6081E+11,0,32,18,31,18,6,18,27,35,0,82,25,26,59,22,19,418,64167
