GEO.id2,HD01_VD10,,,,,,,,
Id2,1,2,3,4,5,6,7,total hhsize,total hh num
360610122003 ,138,60,14,23,20,0,0,255,487
360610122004 ,322,233,21,53,0,0,0,629,1070
360610124000 ,0,0,0,0,0,0,0,0,0
360610124001 ,720,194,58,25,0,0,0,997,1413
360610124002 ,420,450,0,100,0,0,0,970,1808
360610124003 ,553,105,93,0,69,0,0,820,1789
360610124004 ,292,243,38,63,36,0,0,672,1316
360610124005 ,60,176,101,0,0,0,0,337,873
360610124006 ,459,115,120,60,0,0,91,845,1925
360610124007 ,273,97,31,75,0,0,0,476,845
360610124008 ,193,71,0,0,0,0,0,264,331
360610125001 ,273,227,64,9,0,0,0,573,1020
360610125002 ,465,332,73,0,0,0,0,870,1481
360610126001 ,1061,762,210,78,0,0,0,2111,3609
360610126002 ,117,172,54,0,60,0,0,403,950
360610126003 ,258,237,46,0,65,0,0,606,1269
360610126004 ,309,616,131,0,0,0,0,1056,1989
360610126005 ,213,196,81,138,71,0,0,699,1750
360610126006 ,645,73,0,0,48,0,0,766,1065
360610126007 ,334,298,0,0,0,0,0,632,969
360610126008 ,893,82,0,0,0,0,0,975,1057
360610127001 ,333,270,0,0,0,0,0,603,936
360610127002 ,679,101,0,35,0,0,0,815,1128
360610127003 ,738,436,62,72,0,37,0,1345,2646
360610127004 ,444,330,74,20,0,0,0,868,1550
360610127005 ,183,119,0,0,0,0,0,302,421
360610128001 ,451,243,12,185,18,0,0,909,1844
360610128002 ,151,189,46,39,29,0,0,454,976
360610128003 ,93,189,49,31,0,0,0,362,748
360610128004 ,205,321,0,39,15,17,0,597,1178
360610128005 ,177,203,101,46,10,0,0,537,1150
360610129000 ,0,0,0,0,0,0,0,0,0
360610129001 ,759,362,49,31,13,0,0,1214,2145
360610129002 ,1324,656,154,68,0,0,0,2202,3598
360610130001 ,269,109,24,29,0,0,0,431,695
360610130002 ,205,154,45,74,40,0,0,518,1184
360610130003 ,206,73,71,0,48,0,0,398,819
360610130004 ,309,152,0,26,12,0,0,499,774
360610131001 ,476,135,13,25,8,0,0,657,1002
360610131002 ,682,225,80,86,0,0,0,1073,1823
360610132000 ,0,0,0,0,0,0,0,0,0
360610132001 ,422,239,86,0,0,0,0,747,1152
360610132002 ,282,219,82,39,0,0,0,622,1107
360610132003 ,235,318,38,123,0,0,0,714,1577
360610132004 ,913,394,37,39,0,0,0,1383,2119
360610132005 ,771,391,0,83,0,0,0,1245,2068
360610132006 ,313,138,42,132,0,0,0,625,1253
360610132007 ,330,146,12,29,0,0,0,517,818
360610133001 ,165,77,28,15,0,0,0,285,494
360610133002 ,330,109,30,62,0,0,0,531,980
360610133003 ,391,167,31,0,0,0,0,589,961
360610133004 ,402,348,30,12,0,0,0,792,1402
360610133005 ,338,232,0,44,0,0,0,614,1033
360610134001 ,531,218,0,8,0,0,0,757,1031
360610134002 ,406,54,55,87,0,0,0,602,1017
360610134003 ,385,184,208,170,0,0,0,947,2049
360610134004 ,273,101,202,0,0,0,0,576,1078
360610134005 ,395,255,111,54,0,0,0,815,1419
360610134006 ,379,266,222,48,0,0,0,915,1821
360610134007 ,797,336,0,0,0,0,0,1133,1534
360610134008 ,382,233,130,327,0,0,0,1072,2571
360610134009 ,460,0,0,0,0,0,0,460,460
360610135000 ,0,0,0,0,0,0,0,0,0
360610135001 ,1118,602,109,39,33,0,0,1901,3293
360610135002 ,1122,609,175,28,24,44,0,2002,3707
360610136000 ,0,0,0,0,0,0,0,0,0
360610136001 ,789,386,153,0,22,0,0,1350,2287
360610136002 ,635,271,164,48,0,0,0,1118,1845
360610136003 ,422,251,45,68,36,0,0,822,1501
360610136004 ,354,506,110,219,23,0,0,1212,2621
360610136005 ,372,369,0,90,33,0,0,864,1734
360610136006 ,461,272,93,54,30,0,0,910,1721
360610136007 ,284,203,55,0,0,0,0,542,909
360610136008 ,848,431,70,105,44,0,0,1498,2616
